protein_id,element,n_residues,moran_i,note
A0A7J3HP86,6,48,0.756169712025521,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HP86,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HP86,8,48,-0.121990907792676,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HPJ8,7,35,-0.016213694773582,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HPJ8,1,35,-0.314832179501086,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HPJ8,6,35,0.861589275042468,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HPJ8,16,3,-0.813909352522857,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3HPJ8,8,35,-0.0472467032047314,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I0Z5,7,34,0.212763206918093,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I0Z5,1,34,-0.160991359728348,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I0Z5,6,34,0.243886715482687,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I0Z5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I0Z5,8,34,-0.277235080852968,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I3M4,7,39,-0.0161969549236031,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I3M4,1,39,0.120894793158323,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I3M4,6,39,0.342439509147226,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I3M4,8,39,-0.220903497405071,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I437,7,34,0.0332113408568636,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I437,1,34,0.0762088948903895,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I437,6,34,-0.227597435901199,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I437,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I437,8,34,-0.120323742019165,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I6Q7,7,46,0.738479914505645,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I6Q7,1,46,-0.32404954398521,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I6Q7,6,46,0.870213666931157,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3I6Q7,8,46,-0.00853429439075688,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IA32,7,42,-0.201491843893211,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IA32,1,42,0.548444589058804,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IA32,6,42,0.392855951630234,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IA32,8,42,-0.264278677992401,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IFT0,7,40,0.0116427097944282,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IFT0,1,40,0.0475070335360757,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IFT0,6,40,0.248278582987006,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IFT0,8,40,-0.201368583320768,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IY93,7,49,0.344989025988138,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IY93,1,49,0.141075565948204,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IY93,6,49,0.0134088442937397,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IY93,16,3,-0.571552363824552,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IY93,8,49,-0.0592355092665096,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J0Q3,7,36,0.28399155185587,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J0Q3,1,36,0.0558036568009397,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J0Q3,6,36,0.0167630104617915,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J0Q3,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J0Q3,8,36,-0.0372418975058317,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J2N7,7,38,0.591774238244573,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J2N7,1,38,0.0101452034791623,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J2N7,6,38,0.728218841683259,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J2N7,8,38,-0.535741460234351,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J3L3,7,45,-0.0769040945867029,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J3L3,1,45,0.476868298074038,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J3L3,6,45,0.7900755435485,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J3L3,16,3,-0.827424546668823,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J3L3,8,45,0.0610168681781348,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3JCS0,7,39,0.323301559764003,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3JCS0,1,39,0.0654921849227998,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3JCS0,6,39,0.71257200958149,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3JCS0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3JCS0,8,39,0.00533200494437712,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3KAV9,7,49,0.0733423023800284,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3KAV9,1,49,-0.0194958929337229,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3KAV9,6,49,0.157204870940151,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3KAV9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3KAV9,8,49,-0.659735851906948,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LWS6,7,35,-0.0982833109409702,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LWS6,1,35,-0.218751024304052,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LWS6,6,35,-0.156628369171299,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LWS6,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LWS6,8,35,-0.38441643456658,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LXD3,7,48,0.274016548213682,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LXD3,1,48,0.236120514377251,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LXD3,6,48,0.0819555833539726,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LXD3,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LXD3,8,48,-0.0473091014464023,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LYC8,7,35,0.480857718505742,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LYC8,1,35,0.81231219409985,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LYC8,6,35,0.177519788182892,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LYC8,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3LYC8,8,35,-0.0994294983347248,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M1M9,7,33,0.107809814685158,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M1M9,1,33,-0.132192336188096,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M1M9,6,33,0.0264664529204183,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M1M9,8,33,0.321298315807727,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M2B2,7,39,-0.0740333068746171,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M2B2,1,39,-0.0910393705364738,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M2B2,6,39,0.51403103386309,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M2B2,8,39,-0.370122392460282,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M345,7,43,0.308927317499496,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M345,1,43,-0.168448062395677,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M345,6,43,-0.002925240298619,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M345,8,43,-0.0482312030793545,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M4E2,7,42,0.0197067101021033,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M4E2,1,42,0.0637672854450434,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M4E2,6,42,-0.0848937062461519,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M4E2,8,42,-0.425075639112889,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M654,7,35,0.0362858483016671,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M654,1,35,0.191621664707377,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M654,6,35,0.0527773411197966,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M654,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M654,8,35,-0.27941188592977,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MGX5,7,47,0.213376425519826,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MGX5,1,47,0.0481563804295728,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MGX5,6,47,0.248303703160947,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MGX5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MGX5,8,47,-0.183942601256728,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MYD0,7,46,0.0864189637149659,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MYD0,1,46,-0.0778145366898294,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MYD0,6,46,0.249605808274345,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MYD0,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MYD0,8,46,-0.0448898051718929,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MZ99,7,45,-0.0122730603368741,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MZ99,1,45,0.220182032881028,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MZ99,6,45,0.228182847694959,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MZ99,8,45,-0.150123050362819,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3P4N5,7,37,-0.205912006306007,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3P4N5,1,37,-0.080028189104105,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3P4N5,6,37,0.413019217976048,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3P4N5,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3P4N5,8,37,-0.399833522233845,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3PA89,7,47,0.0117719129164789,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3PA89,1,47,0.0380506425017193,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3PA89,6,47,0.111475144390556,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3PA89,8,47,-0.107298160503159,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QFR6,7,46,0.0267258618790988,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QFR6,1,46,-0.24179483130023,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QFR6,6,46,0.255013413022921,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QFR6,16,3,-0.026494429212541,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QFR6,8,46,-0.266857738509913,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSA6,7,50,-0.151334029367149,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSA6,1,50,0.0013246501319501,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSA6,6,50,-0.180564300771315,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSA6,8,50,-0.331610619571098,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSZ4,7,48,0.562877851397704,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSZ4,1,48,0.0438564793879549,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSZ4,6,48,-0.262040184771963,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSZ4,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSZ4,8,48,-0.5862613922506,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QT08,7,41,0.0565892334419158,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QT08,1,41,0.374941010502684,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QT08,6,41,0.244698325799246,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
