BMRB_ID	PDB_ID	RESOLUTION	SEQ_IDENTITY	SEQ_LENGTH	SEQ_OFFSET	HA	CA	CB	CO	N	HN	AVG_CORR	HA_CORR	CA_CORR	CB_CORR	CO_CORR	N_CORR	HN_CORR	HA_RMSD	CA_RMSD	CB_RMSD	CO_RMSD	N_RMSD	HN_RMSD	HA_CSDIFF	CA_CSDIFF	CB_CSDIFF	CO_CSDIFF	N_CSDIFF	HN_CSDIFF
bmr6577	1Z9BA	NMR	100.0	121	0	1	1	1	1	1	1	0.740	0.669	0.943	0.988	0.690	0.667	0.484	0.165	1.014	0.899	1.012	2.649	0.353	-0.01	-0.59	-0.60	-0.43	-0.53	-0.07
bmr6578	1BXLA	NMR	99.4	171	-4	1	1	1	1	1	1	0.950	N/A	0.950	N/A	N/A	N/A	N/A							N/A	0.80	N/A	N/A	N/A	N/A
bmr6579	1Z9IA	NMR	100.0	53	0		1	1	1	1	1	0.709	0.637	0.959	0.989	0.858	0.623	0.187	0.164	0.756	0.853	0.591	2.163	0.359	0.00	0.05	0.07	0.26	-0.72	-0.07
bmr6580	2BBUA	NMR	100.0	156	8	1	1	1	1	1	1	0.694	0.530	0.943	0.989	0.736	0.668	0.297	0.185	0.904	1.059	0.923	2.393	0.480	0.03	-0.22	-0.31	-0.09	-0.91	-0.15
bmr6581	2OI3A	NMR	100.0	86	0		1	1	1	1	1	0.830	0.821	0.963	0.992	0.700	0.813	0.689	0.176	0.776	0.999	0.745	1.963	0.306	-0.04	0.09	-0.03	-0.10	-0.81	-0.20
bmr6583	1ZFSA	NMR	98.9	93	1	1	1	1		1	1	0.710	0.728	0.948	0.982	N/A	0.644	0.248	0.139	0.751	1.033	N/A	2.380	0.466	-0.03	-0.29	-0.17	N/A	-1.21	-0.22
bmr6585	1VJHB	2.10	98.3	120	0		1	1	1	1	1	0.868	0.905	0.978	0.992	0.855	0.851	0.627	0.144	0.650	0.765	0.706	1.869	0.335	-0.04	-0.12	-0.19	-0.00	-1.67	-0.00
bmr6587	2A01A	2.40	100.0	243	0	1	1		1	1	1	0.571	0.388	0.941	N/A	0.656	0.725	0.143	0.159	0.916	N/A	0.737	1.693	0.283	-0.05	-0.37	N/A	-0.06	-0.61	-0.19
bmr6588	2A01A	2.40	100.0	186	0	1	1		1	1	1	0.575	0.417	0.944	N/A	0.643	0.738	0.132	0.167	0.864	N/A	0.788	1.654	0.278	-0.05	-0.42	N/A	-0.07	-0.65	-0.20
bmr6589	1X32A	NMR	100.0	47	0	1	1	1	1	1	1	0.586	0.525	0.945	0.987	0.294	0.491	0.276	0.194	1.375	1.587	1.403	2.452	0.336	0.06	2.66	2.18	1.94	-0.71	-0.05
bmr6590	2B6FA	NMR	100.0	121	0	1	1	1		1	1	0.790	0.796	0.975	0.994	N/A	0.835	0.351	0.164	0.835	0.758	N/A	2.246	0.390	-0.01	-0.57	-0.27	N/A	-1.61	-0.16
bmr6592	1X3QA	NMR	100.0	57	0	1				1	1	0.415	0.496	N/A	N/A	N/A	0.403	0.346	0.197	N/A	N/A	N/A	2.726	0.460	0.00	N/A	N/A	N/A	-0.09	-0.33
bmr6594	1Z2QA	NMR	100.0	84	0		1	1	1	1	1	0.733	0.651	0.968	0.995	0.721	0.796	0.265	0.154	0.771	0.861	0.866	2.141	0.440	0.02	-0.38	-0.03	-0.31	-1.69	-0.09
bmr6596	1ZA8A	NMR	100.0	31	0	1					1	0.635	0.725	N/A	N/A	N/A	N/A	0.544	0.192	N/A	N/A	N/A	N/A	0.345	0.07	N/A	N/A	N/A	N/A	-0.01
bmr6597	2B02A	1.50	100.0	119	0	1	1	1	1	1	1	0.860	0.888	0.981	0.996	0.812	0.751	0.732	0.143	0.574	0.751	0.802	1.915	0.257	-0.01	-0.24	-0.14	-0.12	-0.65	0.05
bmr6598	1Z65A	NMR	100.0	30	0							0.668	0.668	N/A	N/A	N/A	N/A	N/A	0.152	N/A	N/A	N/A	N/A	N/A	0.04	N/A	N/A	N/A	N/A	N/A
bmr6600	1Z6HA	NMR	100.0	72	0	1	1	1	1	1	1	0.816	0.704	0.968	0.995	0.727	0.859	0.644	0.181	0.721	0.730	0.719	1.802	0.317	0.05	0.14	0.08	-0.07	0.14	-0.15
bmr6601	1ZK6A	NMR	100.0	91	2	1	1	1	1	1	1	0.850	0.807	0.971	0.996	-0.695	0.856	0.622	0.177	0.786	0.811	1.235	1.794	0.355	-0.02	-0.46	-0.37	0.42	-0.61	-0.13
bmr6603	2B5XA	NMR	100.0	148	0		1	1	1	1	1	0.779	0.701	0.961	0.992	0.804	0.730	0.485	0.164	0.794	0.851	0.929	2.178	0.371	0.02	-0.11	-0.01	-0.32	-1.85	-0.07
bmr6604	1O4DA	1.85	97.1	103	-2	1	1	1	1	1	1	0.895	0.914	0.969	0.995	0.830	0.861	0.801	0.130	0.906	0.968	0.714	1.712	0.329	-0.04	1.09	1.05	-0.52	-0.93	-0.04
bmr6611	1ZITA	NMR	100.0	121	0	1	1	1		1	1	0.680	0.610	0.916	0.988	N/A	0.681	0.203	0.181	1.089	1.097	N/A	2.489	0.417	0.08	-0.40	-0.40	N/A	-0.68	-0.01
bmr6612	1Z1MA	NMR	100.0	118	0	1	1	1		1	1	0.591	0.569	0.910	0.980	N/A	0.218	0.276	0.197	1.175	1.291	N/A	2.492	0.397	0.02	1.70	2.28	N/A	-2.49	-0.29
bmr6613	1Z8RA	NMR	100.0	150	16	1	1	1	1	1	1	0.719	0.584	0.953	0.988	0.658	0.625	0.506	0.193	0.856	1.017	0.926	2.221	0.416	0.05	-0.07	0.01	-0.29	-0.11	-0.01
bmr6617	1PEX_	2.70	100.0	192	15	1	1	1	1	1	1	0.741	N/A	0.925	0.987	-0.735	0.636	0.417	N/A	0.862	0.984	1.293	1.979	0.413	N/A	0.23	0.77	-1.96	-0.09	0.02
bmr6620	2GOVA	NMR	100.0	184	6	1	1	1	1	1	1	0.808	0.781	0.973	0.994	N/A	0.756	0.538	0.184	0.782	0.868	N/A	2.270	0.422	-0.08	-0.43	-0.38	N/A	-0.16	-0.05
bmr6621	1NBPA	2.20	93.8	129	3	1	1	1		1	1	0.863	0.827	0.964	0.997	N/A	0.850	0.677	0.130	0.713	0.630	N/A	1.386	0.264	-0.02	0.38	0.37	N/A	-1.08	-0.01
bmr6624	2BYEA	NMR	100.0	110	0	1	1	1	1	1	1	0.793	0.627	0.961	0.992	0.865	0.749	0.564	0.168	0.882	1.149	0.593	2.274	0.364	-0.01	0.02	-0.31	-0.02	-0.84	-0.11
bmr6625	2NMMA	2.70	92.5	120	1	1	1	1	1	1	1	0.691	0.751	0.956	0.984	0.482	0.405	0.565	0.151	0.869	0.933	0.819	1.839	0.393	-0.04	-0.16	-0.01	-0.29	-0.58	-0.03
bmr6626	1ZU2A	NMR	100.0	158	0	1	1	1	1	1	1	0.740	0.684	0.959	0.994	0.694	0.713	0.398	0.178	0.813	0.940	0.698	1.942	0.363	0.02	-0.13	-0.04	-0.09	1.97	0.13
bmr6628	2F69A	1.30	98.0	249	13		1	1		1	1	0.821	N/A	0.937	0.991	N/A	0.813	0.545	N/A	0.960	0.920	N/A	2.132	0.430	N/A	0.23	0.61	N/A	-0.58	0.06
bmr6629	1ZDVA	NMR	100.0	115	0		1	1		1	1	0.795	0.668	0.955	0.962	N/A	0.801	0.588	0.174	0.779	1.096	N/A	2.259	0.358	0.11	0.60	1.04	N/A	-0.69	-0.05
bmr6631	1ZKHA	NMR	100.0	83	0		1	1	1	1	1	0.822	0.837	0.956	0.994	0.774	0.879	0.493	0.145	0.854	0.800	0.766	1.776	0.366	0.01	0.10	0.08	-0.01	-0.36	0.03
bmr6635	2C5LC	1.90	86.8	106	4		1	1	1	1	1	0.895	0.929	0.968	0.997	0.897	0.874	0.705	0.124	0.777	0.533	0.583	1.516	0.236	0.01	-0.11	0.10	-0.07	-0.72	-0.02
bmr6637	1ZWUA	NMR	100.0	20	0	1					1	0.724	0.840	N/A	N/A	N/A	N/A	0.609	0.202	N/A	N/A	N/A	N/A	0.374	0.00	N/A	N/A	N/A	N/A	-0.02
bmr6639	1MMC_	NMR	96.7	30	0	1					1	0.590	0.826	N/A	N/A	N/A	N/A	0.354	0.166	N/A	N/A	N/A	N/A	0.364	-0.02	N/A	N/A	N/A	N/A	-0.09
bmr6642	1TW4B	2.00	100.0	125	0	1	1		1	1	1	0.817	0.902	0.972	N/A	0.638	0.855	0.720	0.141	0.788	N/A	0.973	1.928	0.299	-0.01	2.04	N/A	2.27	-0.72	0.00
bmr6643	1N9DA		100.0	199	0	1	1	1	1	1	1	0.650	0.437	0.931	0.993	0.697	0.655	0.185	0.181	1.042	0.829	0.758	1.974	0.395	-0.01	-0.66	-0.14	-0.32	-0.42	0.00
bmr6645	1VDRB	2.55	97.5	158	1		1	1	1	1	1	0.779	0.576	0.949	0.991	0.766	0.807	0.583	0.171	0.902	1.061	0.825	2.149	0.362	-0.12	-0.02	0.26	-0.27	-0.44	-0.28
bmr6647	1MMC_	NMR	96.7	30	0						1	0.589	0.813	N/A	N/A	N/A	N/A	0.364	0.161	N/A	N/A	N/A	N/A	0.381	-0.10	N/A	N/A	N/A	N/A	-0.14
bmr6648	1ZW8A	NMR	100.0	64	0	1	1	1	1	1	1	0.742	0.761	0.946	0.995	0.667	0.683	0.400	0.152	0.973	0.682	1.018	1.868	0.370	0.01	-0.83	-0.31	-0.36	-0.61	-0.05
bmr6649	1X60A	NMR	100.0	79	0	1	1	1		1	1	0.825	0.795	0.979	0.995	N/A	0.808	0.548	0.189	0.617	0.751	N/A	1.985	0.346	0.05	-0.27	0.20	N/A	-0.12	-0.04
bmr6653	1ZW8A	NMR	97.3	37	0	1	1	1	1	1	1	0.749	N/A	0.922	0.994	0.855	0.603	0.369	N/A	0.788	0.668	0.879	1.994	0.310	N/A	-0.66	-0.23	-0.49	-0.84	-0.15
bmr6654	2AAPA	NMR	100.0	34	0	1					1	0.668	0.901	N/A	N/A	N/A	N/A	0.436	0.159	N/A	N/A	N/A	N/A	0.508	-0.05	N/A	N/A	N/A	N/A	-0.14
bmr6655	1ZU1A	NMR	100.0	127	0	1	1	1	1	1	1	0.823	0.858	0.974	0.994	0.784	0.817	0.513	0.147	0.696	0.901	0.895	1.810	0.295	-0.05	0.02	0.20	-0.39	-1.20	-0.05
bmr6657	1ZWUA	NMR	100.0	20	0	1					1	0.719	0.834	N/A	N/A	N/A	N/A	0.604	0.156	N/A	N/A	N/A	N/A	0.345	0.04	N/A	N/A	N/A	N/A	0.01
bmr6679	1ZXHA	NMR	100.0	56	0	1	1	1	1	1	1	0.753	0.584	0.933	0.993	-0.744	0.720	0.534	0.195	1.120	1.053	1.437	2.730	0.403	0.04	2.38	3.05	-0.71	-1.11	-0.10
bmr6681	2OBUA	NMR	100.0	42	0	1					1	0.424	0.545	N/A	N/A	N/A	N/A	0.303	0.150	N/A	N/A	N/A	N/A	0.360	-0.20	N/A	N/A	N/A	N/A	-0.10
bmr6682	1ZR9A	NMR	100.0	67	35	1	1	1	1	1	1	0.716	0.549	0.967	0.994	0.653	0.623	0.511	0.180	0.891	0.996	1.096	1.948	0.305	0.03	-0.56	-0.29	-0.66	-1.04	-0.06
bmr6687	2GGMB	2.35	94.4	72	24	1				1	1	0.699	0.760	N/A	N/A	N/A	0.850	0.486	0.159	N/A	N/A	N/A	1.930	0.402	-0.02	N/A	N/A	N/A	-2.15	-0.17
bmr6688	2HHIA	NMR	100.0	204	2	1	1	1	1	1	1	0.699	0.482	0.951	0.993	0.691	0.689	0.386	0.182	0.974	1.023	0.977	2.141	0.485	0.01	0.02	0.13	-0.23	-0.33	0.06
bmr6693	2EXNA	NMR	100.0	130	0	1	1	1	1	1	1	0.734	0.557	0.958	0.990	0.756	0.650	0.491	0.193	0.840	1.017	0.805	2.271	0.392	-0.03	-0.37	-0.40	-0.01	-0.39	-0.24
bmr6695	1GAWA	2.20	100.0	304	10	1	1	1	1	1	1	0.855	N/A	0.971	0.993	0.752	0.854	0.705	N/A	0.751	0.821	0.818	1.809	0.342	N/A	0.23	0.53	0.00	-0.32	0.13
bmr6699	4ICB_	1.60	98.7	75	-1	1	1	1	1	1	1	0.899	0.919	0.976	0.996	0.811	0.881	0.810	0.137	0.857	0.772	0.940	1.264	0.236	0.05	2.75	2.56	2.76	-0.19	0.01
bmr6705	1TTXA	NMR	100.0	109	0	1	1	1	1	1	1	0.720	0.547	0.935	0.995	0.784	0.638	0.422	0.163	1.263	1.027	1.018	2.045	0.401	0.08	-2.03	-2.38	-2.31	-0.26	0.17
bmr6709	2H30A	1.60	100.0	143	1	1	1	1	1	1	1	0.867	0.847	0.972	0.997	0.828	0.860	0.700	0.152	0.790	0.655	0.796	1.846	0.373	-0.01	-0.11	0.02	-0.09	-0.89	-0.07
bmr6712	2A55A	NMR	100.0	128	0	1	1	1	1	1	1	0.644	0.529	0.947	0.990	0.378	0.643	0.380	0.162	0.907	1.052	0.926	2.290	0.409	0.02	0.18	-0.15	-0.23	-0.38	-0.12
bmr6715	1ZZAA	NMR	100.0	90	0	1	1		1	1	1	0.504	0.425	0.942	N/A	0.257	0.672	0.226	0.179	1.084	N/A	1.249	2.240	0.347	-0.18	-0.11	N/A	0.08	-1.14	0.12
bmr6717	1ZG2A	NMR	100.0	94	5	1	1	1	1	1	1	0.808	0.712	0.967	0.993	0.824	0.756	0.595	0.180	0.911	1.059	0.873	2.006	0.336	-0.05	0.03	-0.43	-0.08	0.22	-0.05
bmr6718	1ZV6A	NMR	100.0	68	0	1	1	1	1	1	1	0.807	0.775	0.967	0.991	0.754	0.800	0.558	0.137	0.642	0.996	0.863	1.692	0.374	-0.02	-0.06	0.19	0.11	-0.89	-0.14
bmr6721	1ZR7A	NMR	100.0	30	0	1	1	1		1	1	0.890	0.839	0.964	0.998	N/A	0.883	0.767	0.164	0.635	0.700	N/A	1.424	0.353	-0.12	-0.14	0.23	N/A	-0.22	-0.21
bmr6722	1U2PA	1.90	100.0	156	5	1	1	1	1	1	1	0.852	N/A	0.969	0.994	0.768	0.852	0.676	N/A	0.791	0.997	0.890	1.837	0.299	N/A	0.36	0.55	0.34	0.26	0.10
bmr6724	2A0AA	NMR	100.0	131	0	1	1	1		1	1	0.711	0.475	0.940	0.987	N/A	0.741	0.410	0.190	0.844	1.059	N/A	2.341	0.371	0.00	0.05	0.14	N/A	-0.87	-0.18
bmr6727	2AJEA	NMR	100.0	97	8	1	1	1	1	1	1	0.604	0.327	0.930	0.982	0.647	0.528	0.207	0.181	1.060	1.012	1.000	2.440	0.359	0.01	-0.56	0.08	-0.35	-1.09	-0.18
bmr6730	2BP3A	2.32	100.0	89	5	1	1	1	1	1	1	0.862	0.827	0.977	0.996	N/A	0.829	0.682	0.149	0.781	0.922	N/A	1.807	0.279	-0.08	0.52	0.76	N/A	-0.47	-0.16
bmr6731	2BW2A	NMR	100.0	140	0	1	1	1	1	1	1	0.812	0.779	0.951	0.994	0.756	0.782	0.608	0.178	0.787	0.888	0.726	2.001	0.396	0.01	0.10	-0.11	0.08	-0.26	-0.03
bmr6733	2H2RB	1.50	100.0	143	0	1				1	1	0.811	N/A	N/A	N/A	N/A	0.825	0.797	N/A	N/A	N/A	N/A	1.856	0.376	N/A	N/A	N/A	N/A	-0.26	0.15
bmr6734	2H2RB	1.50	100.0	143	0	1				1	1	0.814	N/A	N/A	N/A	N/A	0.830	0.797	N/A	N/A	N/A	N/A	1.862	0.378	N/A	N/A	N/A	N/A	-0.27	0.15
bmr6735	2H2RB	1.50	100.0	143	0	1				1	1	0.812	N/A	N/A	N/A	N/A	0.828	0.797	N/A	N/A	N/A	N/A	1.862	0.382	N/A	N/A	N/A	N/A	-0.20	0.16
bmr6738	2A4HA	NMR	100.0	126	0	1	1	1	1	1	1	0.698	0.547	0.936	0.987	0.587	0.699	0.431	0.190	1.014	0.953	0.926	2.337	0.345	-0.12	-0.06	-0.08	-0.18	-0.19	-0.09
bmr6739	2A2PA	NMR	100.0	127	0	1	1	1	1	1	1	0.763	0.705	0.957	0.986	0.774	0.593	0.562	0.170	0.835	1.019	0.872	2.078	0.348	-0.01	-0.29	-0.24	-0.40	-1.10	-0.23
bmr6740	2A05A	NMR	100.0	57	0	1	1	1		1	1	0.784	0.777	0.909	0.994	N/A	0.793	0.445	0.176	1.108	0.844	N/A	1.941	0.380	0.01	0.06	0.43	N/A	-1.69	-0.01
bmr6742	1YZBA	NMR	100.0	182	5	1	1	1	1	1	1	0.795	0.736	0.952	0.992	0.780	0.757	0.552	0.172	0.855	0.898	0.805	1.815	0.364	0.01	-0.49	-0.22	-0.19	-0.43	-0.07
bmr6746	2AKKA	NMR	100.0	73	0	1	1	1	1	1	1	0.789	0.771	0.962	0.995	0.661	0.913	0.434	0.176	0.806	0.914	0.858	1.359	0.351	-0.03	-0.05	-0.11	-0.30	-0.17	-0.04
bmr6747	2AYJA	NMR	100.0	54	0	1	1	1	1	1	1	0.643	0.601	0.963	0.993	0.272	0.610	0.417	0.142	0.819	0.945	1.095	2.520	0.414	-0.04	0.11	-0.34	-0.36	-2.54	-0.30
bmr6751	2AFEA	NMR	100.0	88	0	1	1	1	1	1	1	0.770	0.747	0.952	0.992	0.718	0.777	0.433	0.160	0.886	0.863	0.848	2.041	0.322	0.01	0.01	0.03	-0.18	-0.47	-0.11
bmr6752	1Z87A	NMR	100.0	263	0	1	1	1		1	1	0.757	0.621	0.953	0.989	N/A	0.741	0.479	0.180	0.973	1.224	N/A	2.379	0.368	-0.03	-0.56	-0.69	N/A	-1.37	-0.12
bmr6753	2ADZA	NMR	100.0	178	0	1	1	1	1	1	1	0.766	0.655	0.963	0.992	N/A	0.714	0.505	0.164	0.869	1.144	N/A	2.243	0.351	-0.06	-0.51	-0.64	N/A	-1.90	-0.23
bmr6754	1QAVA	1.90	100.0	86	-4	1	1	1		1	1	0.875	0.850	0.973	0.995	N/A	0.911	0.646	0.147	0.803	0.803	N/A	1.722	0.363	0.01	-0.63	-0.32	N/A	0.17	0.03
bmr6755	2ABYA	NMR	100.0	122	22		1	1		1	1	0.713	0.681	0.957	0.988	N/A	0.550	0.387	0.195	0.859	1.018	N/A	2.503	0.404	0.06	-0.27	0.16	N/A	-1.21	-0.05
bmr6758	2F1NA	1.73	100.0	253	9	1	1	1	1	1	1	0.804	N/A	0.933	0.993	0.730	0.756	0.607	N/A	0.938	0.840	0.838	2.209	0.383	N/A	-0.10	0.07	0.11	-0.73	0.14
bmr6759	2H3KA	NMR	100.0	144	1	1	1	1	1	1	1	0.671	0.588	0.930	0.991	0.543	0.480	0.494	0.175	0.793	1.063	0.859	2.330	0.402	-0.01	0.31	0.28	-0.07	-0.54	-0.24
bmr6761	2AL3A	NMR	100.0	76	9	1	1	1	1	1	1	0.759	0.706	0.953	0.995	0.752	0.688	0.459	0.162	0.875	0.879	0.671	2.558	0.461	-0.02	-0.39	-0.01	-0.32	-0.01	0.09
bmr6763	2HSTA	NMR	100.0	136	0	1	1	1	1	1	1	0.772	0.811	0.954	0.996	0.588	0.806	0.479	0.161	0.957	0.756	0.723	1.877	0.377	-0.05	-0.11	-0.13	-0.04	-0.16	-0.05
bmr6766	2AKLA	NMR	100.0	116	22	1	1	1	1	1	1	0.707	0.650	0.950	0.993	0.507	0.789	0.351	0.183	0.882	0.801	1.078	2.064	0.411	-0.04	0.15	-0.10	-0.38	-0.68	-0.20
bmr6769	2AMWA	NMR	100.0	83	0	1	1	1	1	1	1	0.755	0.773	0.930	0.989	0.800	0.762	0.274	0.155	0.860	0.751	0.761	2.179	0.402	-0.05	-0.18	-0.20	-0.06	-0.39	-0.12
bmr6771	4CROB	3.90	100.0	66	0	1	1	1		1	1	0.599	0.241	0.876	0.993	N/A	0.695	0.190	0.188	1.405	0.851	N/A	2.130	0.380	-0.14	-1.21	0.31	N/A	-0.79	-0.25
bmr6776	1UJ8A	1.75	100.0	64	-8	1	1	1	1	1	1	0.795	0.857	0.971	0.996	0.836	0.300	0.809	0.145	0.699	0.571	0.617	1.279	0.304	-0.08	0.09	-0.05	0.14	0.58	-0.03
bmr6779	1ZE3D	1.84	100.0	101	-15	1	1	1		1	1	0.913	0.913	0.981	0.997	N/A	0.924	0.749	0.125	0.699	0.771	N/A	1.576	0.300	0.08	0.80	0.89	N/A	-0.14	0.06
bmr6780	2OUTA	NMR	100.0	131	0	1	1	1	1	1	1	0.645	0.462	0.932	0.987	0.740	0.527	0.221	0.178	0.977	1.232	0.960	2.629	0.387	-0.01	-0.10	-0.43	-0.68	-1.11	-0.16
bmr6781	2CUJA	NMR	100.0	89	-18	1	1	1		1	1	0.717	0.763	0.971	0.993	N/A	0.438	0.422	0.158	0.790	0.929	N/A	1.907	0.351	-0.07	-0.26	-0.20	N/A	-0.01	-0.12
bmr6782	2B3WA	NMR	100.0	164	0	1	1	1	1	1	1	0.788	0.664	0.947	0.990	0.781	0.826	0.521	0.167	0.936	1.126	0.814	1.852	0.393	-0.04	-0.25	-0.27	-0.14	0.22	-0.05
bmr6786	1FF3C	1.90	98.9	185	7	1	1	1	1	1	1	0.864	0.816	0.968	0.996	0.842	0.893	0.668	0.158	0.846	0.867	0.806	1.637	0.390	0.02	-0.39	-0.54	-0.50	-0.35	0.07
bmr6787	2CHDA	1.92	96.9	129	11	1	1	1	1	1	1	0.798	0.817	0.957	0.994	0.463	0.850	0.709	0.168	1.033	1.101	0.865	1.929	0.292	0.02	2.38	2.27	-0.19	0.46	0.03
bmr6801	2D07B	2.10	100.0	76	14		1	1	1	1	1	0.909	0.919	0.982	0.994	0.838	0.878	0.842	0.118	0.576	0.928	0.971	1.818	0.189	0.06	-0.56	-0.50	-3.07	0.74	0.03
bmr6804	2B88A	NMR	100.0	58	0	1	1	1	1	1	1	0.797	0.769	0.977	0.995	0.759	0.822	0.459	0.151	0.677	0.808	0.752	1.699	0.358	0.05	-0.12	0.15	0.02	-1.01	0.05
bmr6805	2B89A	NMR	100.0	58	0	1	1	1	1	1	1	0.776	0.788	0.968	0.992	0.700	0.735	0.470	0.141	0.775	0.867	0.757	1.897	0.336	-0.02	-0.06	-0.02	0.11	-1.54	0.23
bmr6807	1EZ9A	1.90	100.0	370	0	1	1	1		1	1	0.871	0.888	0.978	0.996	N/A	0.870	0.625	0.142	0.716	0.694	N/A	1.856	0.357	-0.05	-0.11	0.16	N/A	0.24	0.08
bmr6809	2FFKA	NMR	100.0	242	0	1	1	1	1	1	1	0.644	N/A	0.949	0.994	0.265	0.701	0.312	N/A	0.867	0.954	1.173	2.205	0.384	N/A	0.32	0.70	0.03	-0.54	-0.10
bmr6810	2AYXA	NMR	100.0	254	0	1	1	1	1	1	1	0.739	0.693	0.946	0.984	0.738	0.659	0.417	0.147	1.030	1.020	1.018	2.240	0.371	0.00	-0.03	0.15	-0.28	-0.32	-0.07
bmr6811	2AJ0A	NMR	100.0	71	0	1				1	1	0.618	0.689	N/A	N/A	N/A	0.588	0.577	0.171	N/A	N/A	N/A	2.211	0.396	0.08	N/A	N/A	N/A	-1.09	0.10
bmr6816	2AHQA	NMR	100.0	67	0	1	1	1		1	1	0.728	0.610	0.966	0.994	N/A	0.834	0.234	0.159	0.727	0.891	N/A	1.923	0.337	-0.03	-0.27	-0.16	N/A	-0.75	-0.08
bmr6820	2AMIA	NMR	100.0	76	20	1	1	1	1	1	1	0.850	0.818	0.971	0.998	0.873	0.794	0.646	0.151	0.782	0.661	0.684	1.961	0.316	-0.12	0.25	-0.17	-0.06	-0.46	0.06
bmr6821	1HL5J	1.80	98.7	153	0	1	1	1	1	1	1	0.855	0.835	0.984	0.988	0.704	0.903	0.714	0.158	0.982	1.024	1.222	1.909	0.347	-0.02	2.00	2.24	2.34	-0.09	-0.01
bmr6822	2ASWA		100.0	56	0	1	1	1	1	1	1	0.815	0.707	0.970	0.997	0.796	0.810	0.610	0.138	0.770	0.668	0.581	1.139	0.274	0.01	0.17	0.12	0.43	-0.40	-0.05
bmr6824	1YO4A	NMR	100.0	87	0	1	1	1	1	1	1	0.765	0.703	0.962	0.995	-0.227	0.691	0.474	0.181	0.738	0.866	1.243	2.375	0.353	-0.08	0.02	-0.46	0.47	-0.29	0.07
bmr6826	2FY9B	NMR	100.0	54	0	1	1	1	1	1	1	0.638	0.385	0.927	0.951	0.625	0.436	0.502	0.200	1.083	0.899	1.148	2.377	0.453	-0.25	-0.93	-1.36	-1.66	-0.61	-0.57
bmr6828	1UB4B	1.70	90.9	110	4	1	1	1		1	1	0.895	N/A	0.980	0.995	N/A	0.864	0.743	N/A	0.581	0.874	N/A	1.919	0.332	N/A	0.13	0.17	N/A	0.50	0.05
bmr6832	2FX5A	1.80	99.2	258	0		1	1	1	1	1	0.830	N/A	0.976	0.994	0.662	0.848	0.669	N/A	0.825	0.911	1.018	1.849	0.369	N/A	0.14	-0.03	0.02	0.20	0.06
bmr6833	1UB4B	1.70	90.9	110	4	1	1	1		1	1	0.900	N/A	0.977	0.992	N/A	0.874	0.758	N/A	0.637	0.902	N/A	1.955	0.362	N/A	0.25	0.20	N/A	0.72	0.08
bmr6834	2A7OA	NMR	100.0	100	9	1	1	1		1	1	0.820	0.785	0.970	0.994	N/A	0.795	0.558	0.127	0.660	0.645	N/A	1.693	0.285	-0.04	-0.15	-0.06	N/A	-0.22	-0.00
bmr6835	2AMNA	NMR	100.0	26	0	1					1	0.491	0.678	N/A	N/A	N/A	N/A	0.304	0.177	N/A	N/A	N/A	N/A	0.280	0.05	N/A	N/A	N/A	N/A	-0.16
bmr6838	1G6AA	1.75	99.6	266	2	1	1	1	1	1	1	0.902	N/A	0.964	N/A	0.841	N/A	N/A	N/A	0.875	N/A	0.640	N/A	N/A	N/A	-0.33	N/A	-0.19	N/A	N/A
bmr6840	2D3JA	NMR	100.0	157	0	1	1	1	1	1	1	0.780	0.732	0.956	0.986	0.725	0.689	0.591	0.177	0.848	1.161	0.789	2.137	0.334	0.01	0.26	0.53	0.29	-0.16	0.00
bmr6841	2B1UA	NMR	100.0	71	0	1				1	1	0.477	0.615	N/A	N/A	N/A	0.663	0.153	0.173	N/A	N/A	N/A	2.127	0.379	0.02	N/A	N/A	N/A	0.49	0.07
bmr6843	2B1WA	NMR	98.0	99	11	1	1	1	1	1	1	0.612	0.404	0.911	0.990	0.665	0.521	0.183	0.164	1.111	0.925	0.880	1.815	0.403	0.01	-0.05	-0.03	0.04	-0.65	-0.05
bmr6847	2B5XA	NMR	100.0	148	0	1	1	1	1	1	1	0.775	0.693	0.960	0.991	0.804	0.741	0.458	0.168	0.808	0.849	0.929	2.059	0.382	0.03	-0.08	0.03	-0.32	-1.72	-0.01
bmr6849	2B68A	NMR	100.0	43	0	1					1	0.579	0.800	N/A	N/A	N/A	N/A	0.357	0.180	N/A	N/A	N/A	N/A	0.375	0.07	N/A	N/A	N/A	N/A	-0.08
bmr6850	2B7EA	NMR	100.0	59	0		1	1		1	1	0.809	0.881	0.953	0.989	N/A	0.790	0.430	0.178	1.167	1.192	N/A	1.604	0.355	0.15	2.01	2.06	N/A	0.13	0.07
bmr6851	2AQ0A	NMR	100.0	84	0	1	1	1		1	1	0.725	0.448	0.964	0.995	N/A	0.810	0.406	0.142	0.884	0.888	N/A	1.633	0.341	-0.06	-1.19	-1.27	N/A	-0.46	-0.17
bmr6853	1FO1B	2.90	99.4	163	95		1	1		1	1	0.844	N/A	0.966	0.995	N/A	0.832	0.585	N/A	0.723	0.676	N/A	1.724	0.348	N/A	0.17	0.18	N/A	-0.50	0.16
bmr6854	2B86A	NMR	100.0	59	0	1	1	1		1	1	0.799	0.716	0.910	0.995	N/A	0.722	0.650	0.170	0.975	0.704	N/A	2.096	0.303	-0.01	-0.59	-0.27	N/A	-0.22	-0.07
